date,symbol,rate
2023-03-24,ZAR,19.5755
2023-03-27,AUD,1.6204
2023-03-27,BGN,1.9558
2023-03-27,BRL,5.6362
2023-03-27,CAD,1.4769
2023-03-27,CHF,0.9875
2023-03-27,CNY,7.4131
2023-03-27,CZK,23.732
2023-03-27,DKK,7.4515
2023-03-27,GBP,0.87818
2023-03-27,HKD,8.4566
2023-03-27,HUF,385.3
2023-03-27,IDR,16319.0
2023-03-27,ILS,3.8412
2023-03-27,INR,88.67
2023-03-27,ISK,149.9
2023-03-27,JPY,141.64
2023-03-27,KRW,1400.23
2023-03-27,MXN,19.8128
2023-03-27,MYR,4.7633
2023-03-27,NOK,11.338
2023-03-27,NZD,1.7397
2023-03-27,PHP,58.347
2023-03-27,PLN,4.6855
2023-03-27,RON,4.9405
2023-03-27,SEK,11.212
2023-03-27,SGD,1.4351
2023-03-27,THB,37.07
2023-03-27,TRY,20.57
2023-03-27,USD,1.0773
2023-03-27,ZAR,19.7373
2023-03-28,AUD,1.6219
2023-03-28,BGN,1.9558
2023-03-28,BRL,5.608
2023-03-28,CAD,1.4803
2023-03-28,CHF,0.9947
2023-03-28,CNY,7.4554
2023-03-28,CZK,23.668
2023-03-28,DKK,7.4492
2023-03-28,GBP,0.87938
2023-03-28,HKD,8.51
2023-03-28,HUF,382.95
2023-03-28,IDR,16353.0
2023-03-28,ILS,3.8409
2023-03-28,INR,89.06
2023-03-28,ISK,148.1
2023-03-28,JPY,141.69
2023-03-28,KRW,1407.94
2023-03-28,MXN,19.8389
2023-03-28,MYR,4.7717
2023-03-28,NOK,11.324
2023-03-28,NZD,1.7382
2023-03-28,PHP,58.951
2023-03-28,PLN,4.6815
2023-03-28,RON,4.9523
2023-03-28,SEK,11.2195
2023-03-28,SGD,1.4394
2023-03-28,THB,37.152
2023-03-28,TRY,20.715
2023-03-28,USD,1.0841
2023-03-28,ZAR,19.7029
2023-03-29,AUD,1.6252
2023-03-29,BGN,1.9558
2023-03-29,BRL,5.5958
2023-03-29,CAD,1.4739
2023-03-29,CHF,0.9973
2023-03-29,CNY,7.4679
2023-03-29,CZK,23.631
2023-03-29,DKK,7.4495
2023-03-29,GBP,0.87988
2023-03-29,HKD,8.5147
2023-03-29,HUF,379.8
2023-03-29,IDR,16335.0
2023-03-29,ILS,3.8709
2023-03-29,INR,89.3
2023-03-29,ISK,148.7
2023-03-29,JPY,143.58
2023-03-29,KRW,1411.29
2023-03-29,MXN,19.7327
2023-03-29,MYR,4.7927
2023-03-29,NOK,11.3005
2023-03-29,NZD,1.7405
2023-03-29,PHP,59.007
2023-03-29,PLN,4.687
2023-03-29,RON,4.95
2023-03-29,SEK,11.2955
2023-03-29,SGD,1.4425
2023-03-29,THB,37.086
2023-03-29,TRY,20.75
2023-03-29,USD,1.0847
2023-03-29,ZAR,19.6494
2023-03-30,AUD,1.6263
2023-03-30,BGN,1.9558
2023-03-30,BRL,5.5531
2023-03-30,CAD,1.474
2023-03-30,CHF,0.9963
2023-03-30,CNY,7.4898
2023-03-30,CZK,23.547
2023-03-30,DKK,7.4493
2023-03-30,GBP,0.88164
2023-03-30,HKD,8.5455
2023-03-30,HUF,380.63
2023-03-30,IDR,16376.0
2023-03-30,ILS,3.9055
2023-03-30,INR,89.36
2023-03-30,ISK,148.1
2023-03-30,JPY,144.42
2023-03-30,KRW,1413.65
2023-03-30,MXN,19.6843
2023-03-30,MYR,4.8143
2023-03-30,NOK,11.357
2023-03-30,NZD,1.7462
2023-03-30,PHP,59.166
2023-03-30,PLN,4.6813
2023-03-30,RON,4.9483
2023-03-30,SEK,11.3037
2023-03-30,SGD,1.4465
2023-03-30,THB,37.252
2023-03-30,TRY,20.865
2023-03-30,USD,1.0886
2023-03-30,ZAR,19.646
2023-03-31,AUD,1.6268
2023-03-31,BGN,1.9558
2023-03-31,BRL,5.5158
2023-03-31,CAD,1.4737
2023-03-31,CHF,0.9968
2023-03-31,CNY,7.4763
2023-03-31,CZK,23.492
2023-03-31,DKK,7.4485
2023-03-31,GBP,0.8792
2023-03-31,HKD,8.5367
2023-03-31,HUF,379.5
2023-03-31,IDR,16300.0
2023-03-31,ILS,3.9284
2023-03-31,INR,89.4
2023-03-31,ISK,148.3
2023-03-31,JPY,144.83
2023-03-31,KRW,1420.26
2023-03-31,MXN,19.6392
2023-03-31,MYR,4.7986
2023-03-31,NOK,11.394
2023-03-31,NZD,1.7392
2023-03-31,PHP,59.05
2023-03-31,PLN,4.67
2023-03-31,RON,4.949
2023-03-31,SEK,11.2805
2023-03-31,SGD,1.4464
2023-03-31,THB,37.111
2023-03-31,TRY,20.863
2023-03-31,USD,1.0875
2023-03-31,ZAR,19.3275
2023-04-03,AUD,1.608
2023-04-03,BGN,1.9558
2023-04-03,BRL,5.4786
2023-04-03,CAD,1.4628
2023-04-03,CHF,0.9949
2023-04-03,CNY,7.4832
2023-04-03,CZK,23.44
2023-04-03,DKK,7.4504
2023-04-03,GBP,0.8779
2023-04-03,HKD,8.5328
2023-04-03,HUF,378.84
2023-04-03,IDR,16269.0
2023-04-03,ILS,3.9055
2023-04-03,INR,89.47
2023-04-03,ISK,149.7
2023-04-03,JPY,144.51
2023-04-03,KRW,1429.43
2023-04-03,MXN,19.5519
2023-04-03,MYR,4.8035
2023-04-03,NOK,11.2515
2023-04-03,NZD,1.7283
2023-04-03,PHP,59.383
2023-04-03,PLN,4.6765
2023-04-03,RON,4.9367
2023-04-03,SEK,11.2835
2023-04-03,SGD,1.4464
2023-04-03,THB,37.306
2023-04-03,TRY,20.873
2023-04-03,USD,1.087
2023-04-03,ZAR,19.4208
2023-04-04,AUD,1.6154
2023-04-04,BGN,1.9558
2023-04-04,BRL,5.5121
2023-04-04,CAD,1.4641
2023-04-04,CHF,0.9954
2023-04-04,CNY,7.5034
2023-04-04,CZK,23.418
2023-04-04,DKK,7.4513
2023-04-04,GBP,0.87333
2023-04-04,HKD,8.5569
2023-04-04,HUF,376.83
2023-04-04,IDR,16251.0
2023-04-04,ILS,3.8855
2023-04-04,INR,89.59
2023-04-04,ISK,149.3
2023-04-04,JPY,144.94
2023-04-04,KRW,1434.69
2023-04-04,MXN,19.6561
2023-04-04,MYR,4.803
2023-04-04,NOK,11.2345
2023-04-04,NZD,1.7336
2023-04-04,PHP,59.436
2023-04-04,PLN,4.6718
2023-04-04,RON,4.933
2023-04-04,SEK,11.2525
2023-04-04,SGD,1.4467
2023-04-04,THB,37.314
2023-04-04,TRY,20.961
2023-04-04,USD,1.0901
2023-04-04,ZAR,19.4414
2023-04-05,AUD,1.6325
2023-04-05,BGN,1.9558
2023-04-05,BRL,5.5497
2023-04-05,CAD,1.4719
2023-04-05,CHF,0.9901
2023-04-05,CNY,7.5265
2023-04-05,CZK,23.429
2023-04-05,DKK,7.4498
2023-04-05,GBP,0.87685
2023-04-05,HKD,8.5877
2023-04-05,HUF,376.19
2023-04-05,IDR,16331.0
2023-04-05,ILS,3.9226
2023-04-05,INR,89.72
2023-04-05,ISK,149.7
2023-04-05,JPY,143.74
2023-04-05,KRW,1434.8
2023-04-05,MXN,19.8441
2023-04-05,MYR,4.812
2023-04-05,NOK,11.399
2023-04-05,NZD,1.7349
2023-04-05,PHP,59.604
2023-04-05,PLN,4.6818
2023-04-05,RON,4.9314
2023-04-05,SEK,11.3265
2023-04-05,SGD,1.4512
2023-04-05,THB,37.032
2023-04-05,TRY,21.062
2023-04-05,USD,1.094
2023-04-05,ZAR,19.6107
2023-04-06,AUD,1.6312
2023-04-06,BGN,1.9558
2023-04-06,BRL,5.5096
2023-04-06,CAD,1.4704
2023-04-06,CHF,0.9878
2023-04-06,CNY,7.5014
2023-04-06,CZK,23.409
2023-04-06,DKK,7.451
2023-04-06,GBP,0.87495
2023-04-06,HKD,8.5682
2023-04-06,HUF,376.1
2023-04-06,IDR,16291.0
2023-04-06,ILS,3.9261
2023-04-06,INR,89.37
2023-04-06,ISK,149.7
2023-04-06,JPY,143.49
2023-04-06,KRW,1438.81
2023-04-06,MXN,19.9624
2023-04-06,MYR,4.8015
2023-04-06,NOK,11.3855
2023-04-06,NZD,1.7387
2023-04-06,PHP,59.562
2023-04-06,PLN,4.6863
2023-04-06,RON,4.9369
2023-04-06,SEK,11.3875
2023-04-06,SGD,1.4507
2023-04-06,THB,37.171
2023-04-06,TRY,21.02
2023-04-06,USD,1.0915
2023-04-06,ZAR,19.8929
2023-04-11,AUD,1.6387
2023-04-11,BGN,1.9558
2023-04-11,BRL,5.5072
2023-04-11,CAD,1.4732
2023-04-11,CHF,0.9868
2023-04-11,CNY,7.508
2023-04-11,CZK,23.469
2023-04-11,DKK,7.4505
2023-04-11,GBP,0.87738
2023-04-11,HKD,8.5603
2023-04-11,HUF,375.23
2023-04-11,IDR,16263.0
2023-04-11,ILS,3.9722
2023-04-11,INR,89.52
2023-04-11,ISK,149.5
2023-04-11,JPY,145.28
2023-04-11,KRW,1441.82
2023-04-11,MXN,19.7901
2023-04-11,MYR,4.8184
2023-04-11,NOK,11.5435
2023-04-11,NZD,1.7566
2023-04-11,PHP,59.996
2023-04-11,PLN,4.669
2023-04-11,RON,4.9375
2023-04-11,SEK,11.4255
2023-04-11,SGD,1.4526
2023-04-11,THB,37.361
2023-04-11,TRY,21.033
2023-04-11,USD,1.0905
2023-04-11,ZAR,19.9013
2023-04-12,AUD,1.6377
2023-04-12,BGN,1.9558
2023-04-12,BRL,5.4635
2023-04-12,CAD,1.4728
2023-04-12,CHF,0.9853
2023-04-12,CNY,7.5183
2023-04-12,CZK,23.421
2023-04-12,DKK,7.4506
2023-04-12,GBP,0.88038
2023-04-12,HKD,8.5737
2023-04-12,HUF,376.23
2023-04-12,IDR,16253.0
2023-04-12,ILS,4.0138
2023-04-12,INR,89.69
2023-04-12,ISK,149.1
2023-04-12,JPY,146.09
2023-04-12,KRW,1448.1
2023-04-12,MXN,19.7972
2023-04-12,MYR,4.8193
2023-04-12,NOK,11.4745
2023-04-12,NZD,1.7649
2023-04-12,PHP,60.291
2023-04-12,PLN,4.6631
2023-04-12,RON,4.9385
2023-04-12,SEK,11.348
2023-04-12,SGD,1.4538
2023-04-12,THB,37.391
2023-04-12,TRY,21.098
2023-04-12,USD,1.0922
2023-04-12,ZAR,20.133
2023-04-13,AUD,1.6343
2023-04-13,BGN,1.9558
2023-04-13,BRL,5.4117
2023-04-13,CAD,1.4759
2023-04-13,CHF,0.9804
2023-04-13,CNY,7.5758
2023-04-13,CZK,23.271
2023-04-13,DKK,7.4509
2023-04-13,GBP,0.88058
2023-04-13,HKD,8.6468
2023-04-13,HUF,374.55
2023-04-13,IDR,16225.0
2023-04-13,ILS,4.0277
2023-04-13,INR,90.17
2023-04-13,ISK,149.1
2023-04-13,JPY,146.81
2023-04-13,KRW,1441.15
2023-04-13,MXN,19.9235
2023-04-13,MYR,4.8466
2023-04-13,NOK,11.457
2023-04-13,NZD,1.7624
2023-04-13,PHP,60.972
2023-04-13,PLN,4.632
2023-04-13,RON,4.9435
2023-04-13,SEK,11.3886
2023-04-13,SGD,1.4592
2023-04-13,THB,37.548
2023-04-13,TRY,21.291
2023-04-13,USD,1.1015
2023-04-13,ZAR,19.971
2023-04-14,AUD,1.6309
2023-04-14,BGN,1.9558
2023-04-14,BRL,5.441
2023-04-14,CAD,1.4725
2023-04-14,CHF,0.9827
2023-04-14,CNY,7.5761
2023-04-14,CZK,23.341
2023-04-14,DKK,7.451
2023-04-14,GBP,0.8844
2023-04-14,HKD,8.6797
2023-04-14,HUF,373.68
2023-04-14,IDR,16292.0
2023-04-14,ILS,4.0426
2023-04-14,INR,90.36
2023-04-14,ISK,149.7
2023-04-14,JPY,146.6
2023-04-14,KRW,1438.43
2023-04-14,MXN,19.9598
2023-04-14,MYR,4.8673
2023-04-14,NOK,11.402
2023-04-14,NZD,1.7588
2023-04-14,PHP,61.122
2023-04-14,PLN,4.6435
2023-04-14,RON,4.9423
2023-04-14,SEK,11.3455
2023-04-14,SGD,1.4665
2023-04-14,THB,37.66
2023-04-14,TRY,21.422
2023-04-14,USD,1.1057
2023-04-14,ZAR,19.9352
2023-04-17,AUD,1.6356
2023-04-17,BGN,1.9558
2023-04-17,BRL,5.3861
2023-04-17,CAD,1.4673
2023-04-17,CHF,0.9812
2023-04-17,CNY,7.5433
2023-04-17,CZK,23.345
2023-04-17,DKK,7.452
2023-04-17,GBP,0.88373
2023-04-17,HKD,8.62
2023-04-17,HUF,371.7
2023-04-17,IDR,16299.0
2023-04-17,ILS,4.0005
2023-04-17,INR,90.06
2023-04-17,ISK,149.7
2023-04-17,JPY,146.97
2023-04-17,KRW,1444.13
2023-04-17,MXN,19.7526
2023-04-17,MYR,4.8558
2023-04-17,NOK,11.364
2023-04-17,NZD,1.7717
2023-04-17,PHP,61.449
2023-04-17,PLN,4.6288
2023-04-17,RON,4.9425
2023-04-17,SEK,11.3163
2023-04-17,SGD,1.4615
2023-04-17,THB,37.753
2023-04-17,TRY,21.284
2023-04-17,USD,1.0981
2023-04-17,ZAR,19.8937
2023-04-18,AUD,1.6276
2023-04-18,BGN,1.9558
2023-04-18,BRL,5.3899
2023-04-18,CAD,1.4679
2023-04-18,CHF,0.9831
2023-04-18,CNY,7.5436
2023-04-18,CZK,23.373
2023-04-18,DKK,7.4513
2023-04-18,GBP,0.88143
2023-04-18,HKD,8.6129
2023-04-18,HUF,371.68
2023-04-18,IDR,16319.0
2023-04-18,ILS,3.9937
2023-04-18,INR,90.0
2023-04-18,ISK,149.7
2023-04-18,JPY,146.89
2023-04-18,KRW,1445.35
2023-04-18,MXN,19.7174
2023-04-18,MYR,4.865
2023-04-18,NOK,11.4675
2023-04-18,NZD,1.7637
2023-04-18,PHP,61.73
2023-04-18,PLN,4.618
2023-04-18,RON,4.9357
2023-04-18,SEK,11.2955
2023-04-18,SGD,1.4614
2023-04-18,THB,37.623
2023-04-18,TRY,21.281
2023-04-18,USD,1.0972
2023-04-18,ZAR,19.9299
2023-04-19,AUD,1.6301
2023-04-19,BGN,1.9558
2023-04-19,BRL,5.4843
2023-04-19,CAD,1.4698
2023-04-19,CHF,0.9828
2023-04-19,CNY,7.5406
2023-04-19,CZK,23.475
2023-04-19,DKK,7.4514
2023-04-19,GBP,0.88108
2023-04-19,HKD,8.5816
2023-04-19,HUF,376.35
2023-04-19,IDR,16390.0
2023-04-19,ILS,4.0007
2023-04-19,INR,89.9
2023-04-19,ISK,149.5
2023-04-19,JPY,147.24
2023-04-19,KRW,1458.87
2023-04-19,MXN,19.8057
2023-04-19,MYR,4.8564
2023-04-19,NOK,11.5335
2023-04-19,NZD,1.7668
2023-04-19,PHP,61.709
2023-04-19,PLN,4.6238
2023-04-19,RON,4.9321
2023-04-19,SEK,11.306
2023-04-19,SGD,1.4615
2023-04-19,THB,37.708
2023-04-19,TRY,21.208
2023-04-19,USD,1.0933
2023-04-19,ZAR,19.9808
2023-04-20,AUD,1.629
2023-04-20,BGN,1.9558
2023-04-20,BRL,5.5484
2023-04-20,CAD,1.4757
2023-04-20,CHF,0.981
2023-04-20,CNY,7.5298
2023-04-20,CZK,23.502
2023-04-20,DKK,7.4524
2023-04-20,GBP,0.88153
2023-04-20,HKD,8.5907
2023-04-20,HUF,377.68
2023-04-20,IDR,16365.0
2023-04-20,ILS,4.0022
2023-04-20,INR,89.94
2023-04-20,ISK,149.5
2023-04-20,JPY,147.46
2023-04-20,KRW,1450.34
2023-04-20,MXN,19.8156
2023-04-20,MYR,4.8564
2023-04-20,NOK,11.604
2023-04-20,NZD,1.7763
2023-04-20,PHP,61.429
2023-04-20,PLN,4.611
2023-04-20,RON,4.9308
2023-04-20,SEK,11.328
2023-04-20,SGD,1.4599
2023-04-20,THB,37.609
2023-04-20,TRY,21.235
2023-04-20,USD,1.0944
2023-04-20,ZAR,19.8552
2023-04-21,AUD,1.6394
2023-04-21,BGN,1.9558
2023-04-21,BRL,5.5432
2023-04-21,CAD,1.4859
2023-04-21,CHF,0.9795
2023-04-21,CNY,7.5619
2023-04-21,CZK,23.565
2023-04-21,DKK,7.4527
2023-04-21,GBP,0.8857
2023-04-21,HKD,8.6157
2023-04-21,HUF,377.23
2023-04-21,IDR,16423.0
2023-04-21,ILS,4.0175
2023-04-21,INR,90.11
2023-04-21,ISK,150.1
2023-04-21,JPY,146.92
2023-04-21,KRW,1458.64
2023-04-21,MXN,19.7623
2023-04-21,MYR,4.8715
2023-04-21,NOK,11.6505
2023-04-21,NZD,1.7913
2023-04-21,PHP,61.401
2023-04-21,PLN,4.6108
2023-04-21,RON,4.941
2023-04-21,SEK,11.3315
2023-04-21,SGD,1.4651
2023-04-21,THB,37.731
2023-04-21,TRY,21.3
2023-04-21,USD,1.0978
2023-04-21,ZAR,19.8967
2023-04-24,AUD,1.6468
2023-04-24,BGN,1.9558
2023-04-24,BRL,5.5788
2023-04-24,CAD,1.4906
2023-04-24,CHF,0.98
2023-04-24,CNY,7.5837
2023-04-24,CZK,23.439
2023-04-24,DKK,7.453
2023-04-24,GBP,0.88463
2023-04-24,HKD,8.6346
2023-04-24,HUF,375.15
2023-04-24,IDR,16448.0
2023-04-24,ILS,4.0244
2023-04-24,INR,90.13
2023-04-24,ISK,150.1
2023-04-24,JPY,148.17
2023-04-24,KRW,1468.59
2023-04-24,MXN,19.8331
2023-04-24,MYR,4.8821
2023-04-24,NOK,11.647
2023-04-24,NZD,1.7916
2023-04-24,PHP,61.336
2023-04-24,PLN,4.6055
2023-04-24,RON,4.9298
2023-04-24,SEK,11.309
2023-04-24,SGD,1.4684
2023-04-24,THB,37.858
2023-04-24,TRY,21.351
2023-04-24,USD,1.1002
2023-04-24,ZAR,19.9476
2023-04-25,AUD,1.6564
2023-04-25,BGN,1.9558
2023-04-25,BRL,5.5729
2023-04-25,CAD,1.4984
2023-04-25,CHF,0.9786
2023-04-25,CNY,7.6289
2023-04-25,CZK,23.476
2023-04-25,DKK,7.453
2023-04-25,GBP,0.88645
2023-04-25,HKD,8.652
2023-04-25,HUF,375.42
2023-04-25,IDR,16464.0
2023-04-25,ILS,4.0146
2023-04-25,INR,90.33
2023-04-25,ISK,150.3
2023-04-25,JPY,147.91
2023-04-25,KRW,1475.7
2023-04-25,MXN,19.8039
2023-04-25,MYR,4.9046
2023-04-25,NOK,11.695
2023-04-25,NZD,1.7887
2023-04-25,PHP,61.205
2023-04-25,PLN,4.59
2023-04-25,RON,4.937
2023-04-25,SEK,11.3045
2023-04-25,SGD,1.4735
2023-04-25,THB,37.949
2023-04-25,TRY,21.407
2023-04-25,USD,1.1022
2023-04-25,ZAR,20.15
2023-04-26,AUD,1.6725
2023-04-26,BGN,1.9558
2023-04-26,BRL,5.5739
2023-04-26,CAD,1.5035
2023-04-26,CHF,0.9824
2023-04-26,CNY,7.6424
2023-04-26,CZK,23.477
2023-04-26,DKK,7.4534
2023-04-26,GBP,0.8856
2023-04-26,HKD,8.6655
2023-04-26,HUF,375.83
2023-04-26,IDR,16390.0
2023-04-26,ILS,4.0161
2023-04-26,INR,90.25
2023-04-26,ISK,149.7
2023-04-26,JPY,147.67
2023-04-26,KRW,1476.66
2023-04-26,MXN,19.9388
2023-04-26,MYR,4.9201
2023-04-26,NOK,11.722
2023-04-26,NZD,1.8032
2023-04-26,PHP,61.454
2023-04-26,PLN,4.5928
2023-04-26,RON,4.9391
2023-04-26,SEK,11.3855
2023-04-26,SGD,1.4745
2023-04-26,THB,37.731
2023-04-26,TRY,21.442
2023-04-26,USD,1.1039
2023-04-26,ZAR,20.308
2023-04-27,AUD,1.6672
2023-04-27,BGN,1.9558
2023-04-27,BRL,5.5532
2023-04-27,CAD,1.5041
2023-04-27,CHF,0.9862
2023-04-27,CNY,7.6454
2023-04-27,CZK,23.512
2023-04-27,DKK,7.4538
2023-04-27,GBP,0.88428
2023-04-27,HKD,8.6679
2023-04-27,HUF,373.58
2023-04-27,IDR,16253.0
2023-04-27,ILS,4.0184
2023-04-27,INR,90.32
2023-04-27,ISK,149.7
2023-04-27,JPY,147.16
2023-04-27,KRW,1480.87
2023-04-27,MXN,20.018
2023-04-27,MYR,4.928
2023-04-27,NOK,11.714
2023-04-27,NZD,1.794
2023-04-27,PHP,61.526
2023-04-27,PLN,4.59
2023-04-27,RON,4.939
2023-04-27,SEK,11.3805
2023-04-27,SGD,1.4749
2023-04-27,THB,37.664
2023-04-27,TRY,21.453
2023-04-27,USD,1.1042
2023-04-27,ZAR,20.145
2023-04-28,AUD,1.6664
2023-04-28,BGN,1.9558
2023-04-28,BRL,5.4872
2023-04-28,CAD,1.4981
2023-04-28,CHF,0.9839
2023-04-28,CNY,7.5979
2023-04-28,CZK,23.502
2023-04-28,DKK,7.4538
2023-04-28,GBP,0.8805
2023-04-28,HKD,8.6199
2023-04-28,HUF,373.78
2023-04-28,IDR,16112.0
2023-04-28,ILS,3.9939
2023-04-28,INR,89.86
2023-04-28,ISK,149.1
2023-04-28,JPY,149.35
2023-04-28,KRW,1470.89
2023-04-28,MXN,19.8182
2023-04-28,MYR,4.8981
2023-04-28,NOK,11.791
2023-04-28,NZD,1.7864
2023-04-28,PHP,60.923
2023-04-28,PLN,4.5815
2023-04-28,RON,4.9301
2023-04-28,SEK,11.3515
2023-04-28,SGD,1.4679
2023-04-28,THB,37.467
2023-04-28,TRY,21.361
2023-04-28,USD,1.0981
2023-04-28,ZAR,20.156
2023-05-02,AUD,1.6371
2023-05-02,BGN,1.9558
2023-05-02,BRL,5.4853
2023-05-02,CAD,1.4885
2023-05-02,CHF,0.9841
2023-05-02,CNY,7.5791
2023-05-02,CZK,23.587
2023-05-02,DKK,7.4538
2023-05-02,GBP,0.87868
2023-05-02,HKD,8.6075
2023-05-02,HUF,371.98
2023-05-02,IDR,16143.0
2023-05-02,ILS,3.9717
2023-05-02,INR,89.75
2023-05-02,ISK,149.7
2023-05-02,JPY,150.7
2023-05-02,KRW,1470.32
2023-05-02,MXN,19.6703
2023-05-02,MYR,4.8948
2023-05-02,NOK,11.762
2023-05-02,NZD,1.7654
2023-05-02,PHP,60.712
2023-05-02,PLN,4.5758
2023-05-02,RON,4.9305
2023-05-02,SEK,11.2915
2023-05-02,SGD,1.4646
2023-05-02,THB,37.478
2023-05-02,TRY,21.351
2023-05-02,USD,1.0965
2023-05-02,ZAR,20.146
2023-05-03,AUD,1.6564
2023-05-03,BGN,1.9558
2023-05-03,BRL,5.5521
2023-05-03,CAD,1.5045
2023-05-03,CHF,0.9809
2023-05-03,CNY,7.633
2023-05-03,CZK,23.559
2023-05-03,DKK,7.4514
2023-05-03,GBP,0.88265
2023-05-03,HKD,8.6687
2023-05-03,HUF,375.63
2023-05-03,IDR,16211.0
2023-05-03,ILS,4.0163
2023-05-03,INR,90.35
2023-05-03,ISK,150.1
2023-05-03,JPY,149.66
2023-05-03,KRW,1472.7
2023-05-03,MXN,19.8311
2023-05-03,MYR,4.9174
2023-05-03,NOK,11.886
2023-05-03,NZD,1.7717
2023-05-03,PHP,61.083
2023-05-03,PLN,4.582
2023-05-03,RON,4.9302
2023-05-03,SEK,11.3265
2023-05-03,SGD,1.4704
2023-05-03,THB,37.524
2023-05-03,TRY,21.506
2023-05-03,USD,1.1043
2023-05-03,ZAR,20.166
2023-05-04,AUD,1.6585
2023-05-04,BGN,1.9558
2023-05-04,BRL,5.5194
2023-05-04,CAD,1.5072
2023-05-04,CHF,0.9802
2023-05-04,CNY,7.6538
2023-05-04,CZK,23.46
2023-05-04,DKK,7.4503
2023-05-04,GBP,0.88015
2023-05-04,HKD,8.6909
2023-05-04,HUF,373.94
2023-05-04,IDR,16264.0
2023-05-04,ILS,4.0268
2023-05-04,INR,90.55
2023-05-04,ISK,150.1
2023-05-04,JPY,148.92
2023-05-04,KRW,1465.69
2023-05-04,MXN,19.8208
2023-05-04,MYR,4.9313
2023-05-04,NOK,11.8282
2023-05-04,NZD,1.7668
2023-05-04,PHP,61.286
2023-05-04,PLN,4.5905
2023-05-04,RON,4.9295
2023-05-04,SEK,11.341
2023-05-04,SGD,1.4695
2023-05-04,THB,37.43
2023-05-04,TRY,21.582
2023-05-04,USD,1.1074
2023-05-04,ZAR,20.136
2023-05-05,AUD,1.6379
2023-05-05,BGN,1.9558
2023-05-05,BRL,5.496
2023-05-05,CAD,1.486
2023-05-05,CHF,0.9828
2023-05-05,CNY,7.6112
2023-05-05,CZK,23.401
2023-05-05,DKK,7.4499
2023-05-05,GBP,0.87378
2023-05-05,HKD,8.6434
2023-05-05,HUF,372.48
2023-05-05,IDR,16156.0
2023-05-05,ILS,4.0159
2023-05-05,INR,90.0
2023-05-05,ISK,150.1
2023-05-05,JPY,147.8
2023-05-05,KRW,1451.9
2023-05-05,MXN,19.7073
2023-05-05,MYR,4.8869
2023-05-05,NOK,11.6895
2023-05-05,NZD,1.7488
2023-05-05,PHP,60.83
2023-05-05,PLN,4.577
2023-05-05,RON,4.928
2023-05-05,SEK,11.2365
2023-05-05,SGD,1.46
2023-05-05,THB,37.172
2023-05-05,TRY,21.474
2023-05-05,USD,1.1014
2023-05-05,ZAR,20.234
2023-05-08,AUD,1.6244
2023-05-08,BGN,1.9558
2023-05-08,BRL,5.4613
2023-05-08,CAD,1.471
2023-05-08,CHF,0.9813
2023-05-08,CNY,7.6347
2023-05-08,CZK,23.41
2023-05-08,DKK,7.4473
2023-05-08,GBP,0.87228
2023-05-08,HKD,8.6618
2023-05-08,HUF,372.2
2023-05-08,IDR,16237.0
2023-05-08,ILS,4.0132
2023-05-08,INR,90.28
2023-05-08,ISK,150.5
2023-05-08,JPY,149.15
2023-05-08,KRW,1458.26
2023-05-08,MXN,19.6393
2023-05-08,MYR,4.8971
2023-05-08,NOK,11.5505
2023-05-08,NZD,1.7389
2023-05-08,PHP,61.015
2023-05-08,PLN,4.5693
2023-05-08,RON,4.9246
2023-05-08,SEK,11.2012
2023-05-08,SGD,1.462
2023-05-08,THB,37.382
2023-05-08,TRY,21.53
2023-05-08,USD,1.1037
2023-05-08,ZAR,20.255
2023-05-09,AUD,1.6217
2023-05-09,BGN,1.9558
2023-05-09,BRL,5.4863
2023-05-09,CAD,1.4679
2023-05-09,CHF,0.9788
2023-05-09,CNY,7.5853
2023-05-09,CZK,23.363
2023-05-09,DKK,7.4452
2023-05-09,GBP,0.8699
2023-05-09,HKD,8.5934
2023-05-09,HUF,371.68
2023-05-09,IDR,16159.0
2023-05-09,ILS,4.0077
2023-05-09,INR,89.95
2023-05-09,ISK,150.7
2023-05-09,JPY,147.97
2023-05-09,KRW,1451.9
2023-05-09,MXN,19.497
2023-05-09,MYR,4.8762
2023-05-09,NOK,11.575
2023-05-09,NZD,1.732
2023-05-09,PHP,61.123
2023-05-09,PLN,4.5723
2023-05-09,RON,4.92
2023-05-09,SEK,11.1885
2023-05-09,SGD,1.4544
2023-05-09,THB,36.921
2023-05-09,TRY,21.386
2023-05-09,USD,1.0959
2023-05-09,ZAR,20.2
2023-05-10,AUD,1.6222
2023-05-10,BGN,1.9558
2023-05-10,BRL,5.4497
2023-05-10,CAD,1.4657
2023-05-10,CHF,0.9771
2023-05-10,CNY,7.5818
2023-05-10,CZK,23.419
2023-05-10,DKK,7.4478
2023-05-10,GBP,0.86813
2023-05-10,HKD,8.5739
2023-05-10,HUF,370.98
2023-05-10,IDR,16151.0
2023-05-10,ILS,4.0153
2023-05-10,INR,89.82
2023-05-10,ISK,149.9
2023-05-10,JPY,148.18
2023-05-10,KRW,1449.79
2023-05-10,MXN,19.3954
2023-05-10,MYR,4.8821
2023-05-10,NOK,11.5485
2023-05-10,NZD,1.7303
2023-05-10,PHP,60.995
2023-05-10,PLN,4.5363
2023-05-10,RON,4.9219
2023-05-10,SEK,11.1938
2023-05-10,SGD,1.4541
2023-05-10,THB,36.858
2023-05-10,TRY,21.397
2023-05-10,USD,1.095
